time,bus,P_sub_kW,Q_sub_kVar
373,129,59.88025227019378,28.763050485394743
374,129,68.82355836173204,30.707938571291287
375,129,85.38857592029458,35.00837224089129
376,129,113.97828081062755,45.179213411368586
377,129,157.17323239053727,62.135091757283476
378,129,154.04013144374318,60.896845424563615
379,129,147.5017003830139,58.31400854262918
380,129,138.20461041179755,54.637994817186645
381,129,80.93584686967858,32.017740412508445
382,129,72.23012785940597,28.579654006574756
383,129,60.5810065754504,23.975981973895248
384,129,50.226052893709294,19.88416774880552
385,129,43.552147762785154,17.242608108718823
386,129,39.542535789898636,15.657165518846494
387,129,37.20854503664128,14.735822643701656
388,129,36.536603435624926,14.470990634898378
389,129,37.189830071707064,14.72459490019919
390,129,39.923621548350496,15.808119928491605
391,129,48.295064005355215,19.11713962626505
392,129,61.005164129774414,24.150828182862828
393,129,64.52608442979368,26.62738148666745
394,129,52.27634783400248,26.762045307318488
395,129,38.89305609379434,26.18406227738234
396,129,29.5932562741541,24.85853022725354
397,129,26.70996788011948,23.36705031785967
398,129,36.8130770784596,24.15447181476782
399,129,55.13655737240697,26.145403857263855
400,129,78.18569079451976,31.55698608514644
401,129,100.24673374416082,39.65116655730894
402,129,94.90067221991083,37.537986061172354
403,129,86.44004831044327,34.19217219199264
404,129,77.70795303486722,30.742085601694253
405,129,72.64046739426533,28.738101560456652
406,129,65.97003122884004,26.103214579412438
407,129,56.117063014479385,22.209046623230957
408,129,46.19975799688092,18.286354425278766
409,129,40.477710229822605,16.020215828792765
410,129,37.34282384205301,14.7815471265792
411,129,35.55188937942688,14.074078870739692
412,129,33.803390687523915,13.383429976437103
413,129,36.26895567120414,14.359834246464114
414,129,37.85595804969688,14.990506093160679
415,129,42.287058363548624,16.746732715598686
416,129,54.59106974320349,21.613463398324768
417,129,60.66393939322623,25.11368310703451
418,129,47.73046799118319,24.484049068384444
419,129,33.12145987857562,22.577920713509055
420,129,29.683753085222975,24.007015483134527
421,129,32.07036202412894,24.188075136798616
422,129,42.80845798532695,24.9067401881584
423,129,56.75541597137368,25.66804716653288
424,129,77.47042553846484,30.799017142563578
425,129,97.64128649428727,38.625962522392946
426,129,97.29369731291371,38.48780502693802
427,129,88.32093375820094,34.94217989673673
428,129,80.89908591558981,32.0080937580439
429,129,73.39820990095092,29.036313931163313
430,129,64.65300324720147,25.58492318017691
431,129,54.85106741797452,21.705471136607127
432,129,44.46704024761772,17.59910716930914
433,129,37.827555981685634,14.974214919763847
434,129,35.12726714667025,13.906615295859977
435,129,34.871016189644166,13.805726576660497
436,129,34.65806662009285,13.719999321706856
437,129,36.483378680721046,14.440295961720047
438,129,44.1728727398214,17.479811324249514
439,129,85.31883008679841,33.72959048011877
440,129,92.08320732205522,36.40420831789407
441,129,89.16871461995513,35.921693898051544
442,129,74.83685355092717,32.66819872583025
443,129,53.14765707585423,26.443380858548167
444,129,47.35896508874404,25.034162662684203
445,129,46.035067375434835,24.081949282561034
446,129,48.512742501117145,23.710837284357694
447,129,67.3395490114359,28.642397291176493
448,129,102.73866134629372,40.86796795597814
449,129,151.19112661997747,59.76591149374619
