time,bus,P_sub_kW,Q_sub_kVar
592,129,73.71520375357932,30.65165017849287
593,129,75.35600375534202,42.28020103161538
594,129,75.39718421633168,42.291764971035875
595,129,69.81306247921282,40.08382452108453
596,129,90.50196444088598,37.31352433312105
597,129,84.448292603998,33.432021707352135
598,129,73.17719859601368,28.97452242375362
599,129,62.24601033579091,24.650479254448392
600,129,50.38066176410538,19.956339139952487
601,129,43.87352689194657,17.38546066557578
602,129,39.92399125262125,15.8207880577893
603,129,37.88913650912562,15.012847252684917
604,129,37.67761379259582,14.926460857833497
605,129,39.78733969308479,15.763074520153463
606,129,48.810096135948555,19.330074323483394
607,129,96.84454909174889,38.294170493661866
608,129,102.36114112585781,40.55973547173187
609,129,88.32005073173121,37.40244283227498
610,129,53.95966999449797,30.429628307307453
611,129,28.815299975487818,26.73131340359241
612,129,19.164152087686404,25.30442659258691
613,129,17.159738715207595,23.503758330880995
614,129,27.26515478185121,24.137915853015205
615,129,55.77976822306496,28.88657234397547
616,129,109.84244864356896,44.83547757378655
617,129,166.85264202196848,65.97451133925047
618,129,160.70999421886967,63.54672840843041
619,129,152.77314836581368,60.40984356576799
620,129,137.46644763452665,54.36023120001588
621,129,78.25542810212482,31.00017912561903
622,129,69.20966081587565,27.42230414777348
623,129,57.03797914869213,22.613491148612546
624,129,45.985255082197085,18.241396369479933
625,129,40.935716140076295,16.2419711429969
626,129,69.34332398024523,15.040076674613982
627,129,67.64329371945976,14.370012830354442
628,129,67.26143114940442,14.218146161308336
629,129,47.01668640123913,15.121796875831114
630,129,45.90006918951062,18.197545366888125
631,129,88.06117761591281,34.83019336417968
632,129,97.72854138635267,38.714055102413944
633,129,81.3816410478303,34.44717168403134
634,129,45.78394675577968,27.8334236045824
635,129,22.421911158357233,25.6652328526596
636,129,17.255731980185374,26.86542734790992
637,129,15.775547738471118,25.56496081561515
638,129,31.286275904506056,27.14364323829161
639,129,59.28568030631354,30.977794338758116
640,129,102.65277652753113,41.95519147222097
641,129,115.61121996910373,58.151107247893776
